id,source,prefecture,region,agency,agency_type,title,category,bid_method,announced_date,deadline,budget,spec_status,spec_reason,winner,win_price,detail_url,external_id
6463,官公需API,福岡県,九州・沖縄,国家公安委員会（警察庁）福岡県警察,国の機関,福岡地区集中制御機更新等工事（管２）,電気工事,,2026-05-20,,,available,,,,https://www.police.pref.fukuoka.jp/data/open/cnt/3/23006/1/01koukoku.pdf,KKJ-ZnVrdW9rYS9wb2xpY2VfZnVrdW9rYS8yMDI2LzIwMjYwNTIwXzAxNjMyCg==
6464,官公需API,福岡県,九州・沖縄,福岡県春日市,地方公共団体,春日西多目的広場公園南側エリア照明塔等整備工事,電気工事,一般競争入札,2026-05-20,,,available,,,,https://www.city.kasuga.fukuoka.jp/_res/projects/default_project/_page_/001/017/568/koukoku_nisitamokutekihirobashoumeitou.pdf,KKJ-ZnVrdW9rYS9rYXN1Z2FfY2l0eS8yMDI2LzIwMjYwNTIwXzAwMDM5Cg==
6465,官公需API,福岡県,九州・沖縄,財務省門司税関,国の機関,入札公告「徳山港湾合同庁舎照明器具更新工事」（PDF：153KB）,電気工事,,2026-05-20,,,unknown,,,,https://www.customs.go.jp/kyotsu/chotatsu/nyusatsu/n_moji/20260520_moji_kaikei_nyusatsu.pdf,KKJ-ZnVrdW9rYS9jdXN0b21zX21vamkvMjAyNi8yMDI2MDUyMF8wMDEyMAo=
6504,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,宮ノ陣小学校屋内運動場電気設備改修工事,電気工事,,2026-05-18,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260528-2.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNTE4XzA0MTEyCg==
6505,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,本工事費計算書作成例の、上水道施設設備工事を参照してください。,電気工事,,2026-05-18,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260619-2.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNTE4XzA0MTEwCg==
6549,官公需API,福岡県,九州・沖縄,福岡県筑紫野市,地方公共団体,起工第24号 二日市小学校教室棟改築電気設備工事,電気工事,,2026-05-14,,,available,,,,https://www.city.chikushino.fukuoka.jp/uploaded/attachment/33102.pdf,KKJ-ZnVrdW9rYS9jaGlrdXNoaW5vX2NpdHkvMjAyNi8yMDI2MDUxNF8wMDA3NAo=
6570,官公需API,福岡県,九州・沖縄,独立行政法人国立高等専門学校機構久留米工業高等専門学校,国の機関,久留米工業高専グラウンド照明設備更新工事(2026/5/13up),電気工事,,2026-05-13,,,unknown,,,,https://www.kurume-nct.ac.jp/ON/KOHO/koukoku/R8led/koukoku.pdf,KKJ-ZnVrdW9rYS9rdXJ1bWVfbmN0LzIwMjYvMjAyNjA1MTNfMDAwNzgK
6621,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,耳納市民センターZEB化改修電気設備工事,電気工事,,2026-05-11,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260521-5.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNTExXzA0MTAzCg==
6622,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,田主丸学校給食共同調理場照明設備改修工事,電気工事,,2026-05-11,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260521-4.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNTExXzA0MTAyCg==
6623,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,犬塚小学校校舎照明設備改修工事,電気工事,,2026-05-11,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260521-3.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNTExXzA0MTAxCg==
6664,官公需API,福岡県,九州・沖縄,福岡県福津市,地方公共団体,【入札公告】津屋崎中学校校舎増築準備・職員室等改修工事,電気工事,,2026-05-07,,,available,,,,https://www.city.fukutsu.lg.jp/material/files/group/12/20260618_koubo2_koukoku.pdf,KKJ-ZnVrdW9rYS9mdWt1dHN1X2NpdHkvMjAyNi8yMDI2MDUwN18wMDA4OQo=
6715,官公需API,福岡県,九州・沖縄,福岡県福津市,地方公共団体,【入札公告】福間南小学校家庭科室改修工事,電気工事,,2026-04-28,,,available,,,,https://www.city.fukutsu.lg.jp/material/files/group/12/20260604_koubo3_koukoku.pdf,KKJ-ZnVrdW9rYS9mdWt1dHN1X2NpdHkvMjAyNi8yMDI2MDQyOF8wMDA4Nwo=
6716,官公需API,福岡県,九州・沖縄,福岡県福津市,地方公共団体,【入札公告】津屋崎小学校トイレ洋式化改修工事（2期工事）,電気工事,,2026-04-28,,,available,,,,https://www.city.fukutsu.lg.jp/material/files/group/12/20260604_koubo2_koukoku.pdf,KKJ-ZnVrdW9rYS9mdWt1dHN1X2NpdHkvMjAyNi8yMDI2MDQyOF8wMDA4Ngo=
6717,官公需API,福岡県,九州・沖縄,福岡県福津市,地方公共団体,【入札公告】津屋崎中学校トイレ洋式化改修工事（2期工事）,電気工事,,2026-04-28,,,available,,,,https://www.city.fukutsu.lg.jp/material/files/group/12/20260604_koubo1_koukoku.pdf,KKJ-ZnVrdW9rYS9mdWt1dHN1X2NpdHkvMjAyNi8yMDI2MDQyOF8wMDA4NQo=
6718,官公需API,福岡県,九州・沖縄,厚生労働省福岡労働局,国の機関,福岡西公共職業安定所（令8）照明設備改修工事,電気工事,,2026-04-28,,,unknown,,,,https://jsite.mhlw.go.jp/fukuoka-roudoukyoku/content/contents/002640679.pdf,KKJ-ZnVrdW9rYS9mdWt1b2thX3JvdWRvdWt5b2t1LzIwMjYvMjAyNjA0MjhfMDA4MzkK
6743,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,良山中学校校舎照明設備改修工事,電気工事,,2026-04-27,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260529-2.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNDI3XzA0MDk5Cg==
6934,官公需API,福岡県,九州・沖縄,厚生労働省福岡労働局,国の機関,大牟田労働基準監督署及び福岡東労働基準監督署（令8）受変電設備改修工事,電気工事,,2026-04-21,,,unknown,,,,https://jsite.mhlw.go.jp/fukuoka-roudoukyoku/content/contents/002632183.pdf,KKJ-ZnVrdW9rYS9mdWt1b2thX3JvdWRvdWt5b2t1LzIwMjYvMjAyNjA0MjFfMDA4MzYK
6951,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,高牟礼中学校屋内運動場ほか電気設備改修工事,電気工事,,2026-04-20,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260430-3.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNDIwXzA0MDk0Cg==
6952,官公需API,福岡県,九州・沖縄,福岡県久留米市,地方公共団体,櫛原中学校屋内運動場ほか電気設備改修工事,電気工事,,2026-04-20,,,unknown,,,,https://www.city.kurume.fukuoka.jp/1090sangyou/2010nyuusatsu/3030koukoku/4010nyuusatsu/files/20260430-2.pdf,KKJ-ZnVrdW9rYS9jaXR5LWt1cnVtZS8yMDI2LzIwMjYwNDIwXzA0MDkzCg==
6970,官公需API,福岡県,九州・沖縄,検察庁福岡高等検察庁,国の機関,入札結果（令和７年度法務総合研究所福岡支所地下１階及び１階照明設備改修工事）(PDF／401KB),電気工事,,2026-04-17,,,unknown,,,,https://www.kensatsu.go.jp/kakuchou/h_fukuoka/page1000001_00009.pdf,KKJ-ZnVrdW9rYS9rZW5zYXRzdV9oX2Z1a3Vva2EvMjAyNi8yMDI2MDQxN18wMDAyNQo=
6971,官公需API,福岡県,九州・沖縄,福岡県糸島市,地方公共団体,前原南小学校屋内運動場大規模改造電気設備工事,電気工事,,2026-04-17,,,unknown,,,,https://www.city.itoshima.lg.jp/s051/020/010/020/020/08/080417/01_maebaruminamisyookunaiundojodennki.zip,KKJ-ZnVrdW9rYS9pdG9zaGltYV9jaXR5LzIwMjYvMjAyNjA0MTdfMDAyNDkK
7290,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 福岡国道事務所,国の機関,令和８年度 福岡国道管内北部地区ＬＥＤ道路照明灯具更新外工事,電気工事,一般競争入札（標準型）,2026-03-12,2026-05-13,,unknown,,三交電気工事（株）,"81,240,000（税抜き）",https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-2-2026/03/12
7291,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 福岡国道事務所,国の機関,令和８年度 福岡国道管内南部地区ＬＥＤ道路照明灯具更新外工事,電気工事,一般競争入札（標準型）,2026-03-12,2026-05-13,,unknown,,豊南電工（株）,"53,150,000（税抜き）",https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-3-2026/03/12
7292,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 菊池川河川事務所,国の機関,令和８年度竜門ダム堤体照明設備更新工事,電気工事,一般競争入札（標準型）,2026-03-10,2026-04-23,,unknown,,（株）木村電気工事店,"120,000,000（税抜き）",https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-4-2026/03/10
7294,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 八代河川国道事務所,国の機関,Ｒ８八代河川国道事務所庁舎電灯設備改修工事,電気工事,一般競争入札（標準型）,2026-02-20,2026-04-21,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-6-2026/02/20
7293,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 営繕部,国の機関,鹿児島第２合同庁舎（Ｒ８）電気改修その他工事,電気工事,一般競争入札（標準型）,2026-02-09,2026-04-21,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-5-2026/02/09
7301,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 北九州国道事務所,国の機関,令和７年度北九州国道事務所電灯設備改修工事,電気工事,一般競争入札（標準型）,2026-01-19,2026-03-02,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-13-2026/01/19
7302,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 福岡国道事務所,国の機関,令和７年度福岡国道事務所電灯設備改修工事,電気工事,一般競争入札（標準型）,2026-01-19,2026-03-02,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-14-2026/01/19
7299,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 営繕部,国の機関,大牟田検察支部（令７年）電気設備工事,電気工事,一般競争入札（標準型）,2026-01-16,2026-03-05,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-11-2026/01/16
7307,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 福岡国道事務所,国の機関,令和７年度 福岡国道管内道路照明灯取替工事,電気工事,一般競争入札（標準型）,2026-01-15,2026-02-24,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-19-2026/01/15
7308,PPI,福岡県,九州・沖縄,国土交通省九州地方整備局 ／ 延岡河川国道事務所,国の機関,令和７年度 東九州道家田小麦山トンネル外照明設備更新工事,電気工事,一般競争入札（標準型）,2025-12-23,2026-02-19,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-20-2025/12/23
6119,官公需API,福島県,北海道・東北,福島県南相馬氏,地方公共団体,2026000471雲雀ヶ原祭場地内北側公衆トイレ建替工事,電気工事,,2026-06-10,,,available,,,,https://www.city.minamisoma.lg.jp/material/files/group/4/koukoku81r1.pdf,KKJ-ZnVrdXNoaW1hL21pbmFtaXNvbWFfY2l0eS8yMDI2LzIwMjYwNjEwXzAwMDE4Cg==
6207,官公需API,福島県,北海道・東北,福島県楢葉町,地方公共団体,道の駅ならは水銀灯LED化工事,電気工事,,2026-06-04,,,available,,,,https://www.town.naraha.lg.jp/Files/2026/2.%E5%85%AC%E5%91%8A%E6%96%875%E3%80%80%E9%81%93%E3%81%AE%E9%A7%85%E3%81%AA%E3%82%89%E3%81%AF%E6%B0%B4%E9%8A%80%E7%81%AFLED%E5%8C%96%E5%B7%A5%E4%BA%8B.pdf,KKJ-ZnVrdXNoaW1hL25hcmFoYV90b3duLzIwMjYvMjAyNjA2MDRfMDAwMzAK
6284,官公需API,福島県,北海道・東北,国家公安委員会（警察庁）福島県警察,国の機関,第２６−８００６０−００１１号 交通信号機設置 （田村ほか）３−３工事,電気工事,,2026-06-01,,,unknown,,,,https://www.police.pref.fukushima.jp/new/nyuusatu/R8nyuusatu/26-0011koukoku.pdf,KKJ-ZnVrdXNoaW1hL3BvbGljZV9mdWt1c2hpbWEvMjAyNi8yMDI2MDYwMV8wMTIwNAo=
6285,官公需API,福島県,北海道・東北,福島県,地方公共団体,ダム（メンテ）工事（照明設備）,電気工事,条件付一般競争入札,2026-06-01,,,unknown,,,,http://www.pref.fukushima.lg.jp/uploaded/attachment/747934.pdf,KKJ-ZnVrdXNoaW1hL2Z1a3VzaGltYV9wcmVmLzIwMjYvMjAyNjA2MDFfMjAzOTMK
6397,官公需API,福島県,北海道・東北,厚生労働省,国の機関,会津地域労働基準監督署並び公共職業安定所照明設備改修工事,電気工事,一般競争入札,2026-05-22,,,unknown,,,,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,KKJ-c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDUvMjAyNjA1MjJfNzE5MjUK
6484,官公需API,福島県,北海道・東北,福島県本宮市,地方公共団体,高齢者ふれあいプラザ荒井LED改修工事.pdf [PDFファイル／166KB],電気工事,,2026-05-19,,,available,,,,https://www.city.motomiya.lg.jp/uploaded/attachment/29850.pdf,KKJ-ZnVrdXNoaW1hL21vdG9taXlhX2NpdHkvMjAyNi8yMDI2MDUxOV8wMDk4Mwo=
6485,官公需API,福島県,北海道・東北,福島県本宮市,地方公共団体,多世代交流施設あぶくま憩の家LED改修工事.pdf [PDFファイル／164KB],電気工事,,2026-05-19,,,available,,,,https://www.city.motomiya.lg.jp/uploaded/attachment/29849.pdf,KKJ-ZnVrdXNoaW1hL21vdG9taXlhX2NpdHkvMjAyNi8yMDI2MDUxOV8wMDk4Mgo=
6486,官公需API,福島県,北海道・東北,福島県本宮市,地方公共団体,白沢総合支所高圧機器等交換工事.pdf [PDFファイル／165KB],電気工事,,2026-05-19,,,available,,,,https://www.city.motomiya.lg.jp/uploaded/attachment/29848.pdf,KKJ-ZnVrdXNoaW1hL21vdG9taXlhX2NpdHkvMjAyNi8yMDI2MDUxOV8wMDk4MQo=
6548,官公需API,福島県,北海道・東北,福島県南相馬氏,地方公共団体,2026000320南相馬市屋内市民プール解体工事,電気工事,,2026-05-14,,,available,,,,https://www.city.minamisoma.lg.jp/material/files/group/4/koukoku_67.pdf,KKJ-ZnVrdXNoaW1hL21pbmFtaXNvbWFfY2l0eS8yMDI2LzIwMjYwNTE0XzAwMDE2Cg==
6569,官公需API,福島県,北海道・東北,国家公安委員会（警察庁）福島県警察,国の機関,第２６−８００６０−０００２号 二本松警察署 受変電設備外改修工事,電気工事,,2026-05-13,,,unknown,,,,https://www.police.pref.fukushima.jp/new/nyuusatu/R8nyuusatu/26-0002koukoku.pdf,KKJ-ZnVrdXNoaW1hL3BvbGljZV9mdWt1c2hpbWEvMjAyNi8yMDI2MDUxM18wMTIwMgo=
6592,官公需API,福島県,北海道・東北,福島県伊達市,地方公共団体,​​保原中央交流館受変電設備1期改修工事,電気工事,,2026-05-12,,,available,,,,https://www.city.fukushima-date.lg.jp/uploaded/attachment/75380.pdf,KKJ-ZnVrdXNoaW1hL2RhdGVfY2l0eS8yMDI2LzIwMjYwNTEyXzAwMDIyCg==
6631,官公需API,福島県,北海道・東北,法務省,国の機関,福島地方検察庁会津若松支部照明設備改修工事,電気工事,一般競争入札,2026-05-08,,,unknown,,,,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,KKJ-c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDUvMjAyNjA1MDhfNzA5MDAK
6641,官公需API,福島県,北海道・東北,検察庁福島地方検察庁,国の機関,（福島地方検察庁会津若松支部照明設備改修工事）,電気工事,,2026-05-08,,,unknown,,,,https://www.kensatsu.go.jp/content/001353395.pdf,KKJ-ZnVrdXNoaW1hL2tlbnNhdHN1X2Z1a3VzaGltYS8yMDI2LzIwMjYwNTA4XzAwMTEwCg==
6642,官公需API,福島県,北海道・東北,検察庁福島地方検察庁,国の機関,工事の入札等情報の公表,電気工事,,2026-05-08,,,unknown,,,,https://www.kensatsu.go.jp/content/001353394.pdf,KKJ-ZnVrdXNoaW1hL2tlbnNhdHN1X2Z1a3VzaGltYS8yMDI2LzIwMjYwNTA4XzAwMTA5Cg==
6741,官公需API,福島県,北海道・東北,国立大学法人福島大学,国の機関,福島大学（新浜町）附属小学校体育館照明設備改修工事,電気工事,,2026-04-27,,,unknown,,,,https://www.fukushima-u.ac.jp/facility-section/Files/2026/04/260427-1.pdf,KKJ-ZnVrdXNoaW1hL2Z1a3VzaGltYV9hYy8yMDI2LzIwMjYwNDI3XzAwMTM4Cg==
6742,官公需API,福島県,北海道・東北,国立大学法人福島大学,国の機関,福島大学（浜田町他（附小中特））基幹・環境整備（空調設備）電気設備工事,電気工事,,2026-04-27,,,unknown,,,,https://www.fukushima-u.ac.jp/facility-section/Files/2026/04/260427-2.pdf,KKJ-ZnVrdXNoaW1hL2Z1a3VzaGltYV9hYy8yMDI2LzIwMjYwNDI3XzAwMTM3Cg==
6932,官公需API,福島県,北海道・東北,福島県本宮市,地方公共団体,本宮第一中学校体育館電動カーテン修繕工事 [PDFファイル／165KB],電気工事,,2026-04-21,,,available,,,,https://www.city.motomiya.lg.jp/uploaded/attachment/29634.pdf,KKJ-ZnVrdXNoaW1hL21vdG9taXlhX2NpdHkvMjAyNi8yMDI2MDQyMV8wMDk3Mgo=
6933,官公需API,福島県,北海道・東北,福島県本宮市,地方公共団体,えぽか防犯カメラ設備更新工事 [PDFファイル／162KB],電気工事,,2026-04-21,,,available,,,,https://www.city.motomiya.lg.jp/uploaded/attachment/29628.pdf,KKJ-ZnVrdXNoaW1hL21vdG9taXlhX2NpdHkvMjAyNi8yMDI2MDQyMV8wMDk3MQo=
6985,官公需API,福島県,北海道・東北,福島県双葉町,地方公共団体,双葉町養液栽培施設建設工事,電気工事,,2026-04-16,,,available,,,,https://www.town.fukushima-futaba.lg.jp/secure/17472/1.pdf,KKJ-ZnVrdXNoaW1hL2Z1dGFiYV90b3duLzIwMjYvMjAyNjA0MTZfMDAwMDkK
7025,官公需API,福島県,北海道・東北,福島県南相馬氏,地方公共団体,2026000308南相馬市博物館屋根改修工事,電気工事,,2026-04-13,,,available,,,,https://www.city.minamisoma.lg.jp/material/files/group/4/koukoku_46_2026000308.pdf,KKJ-ZnVrdXNoaW1hL21pbmFtaXNvbWFfY2l0eS8yMDI2LzIwMjYwNDEzXzAwMDE1Cg==
7026,官公需API,福島県,北海道・東北,福島県南相馬氏,地方公共団体,2026000297川房地区複合型園芸施設整備事業機械設備工事,電気工事,,2026-04-13,,,available,,,,https://www.city.minamisoma.lg.jp/material/files/group/4/koukoku_45.pdf,KKJ-ZnVrdXNoaW1hL21pbmFtaXNvbWFfY2l0eS8yMDI2LzIwMjYwNDEzXzAwMDE0Cg==
7068,官公需API,福島県,北海道・東北,検察庁福島地方検察庁,国の機関,（福島地方検察庁会津若松支部証明設備改修工事）,電気工事,,2026-04-08,,,unknown,,,,https://www.kensatsu.go.jp/content/001352835.pdf,KKJ-ZnVrdXNoaW1hL2tlbnNhdHN1X2Z1a3VzaGltYS8yMDI2LzIwMjYwNDA4XzAwMTA3Cg==
7069,官公需API,福島県,北海道・東北,検察庁福島地方検察庁,国の機関,工事に係る発注の見通しに関する事項の公表,電気工事,,2026-04-08,,,unknown,,,,https://www.kensatsu.go.jp/content/001352834.pdf,KKJ-ZnVrdXNoaW1hL2tlbnNhdHN1X2Z1a3VzaGltYS8yMDI2LzIwMjYwNDA4XzAwMTA2Cg==
6324,官公需API,秋田県,北海道・東北,独立行政法人国立高等専門学校機構秋田工業高等専門学校,国の機関,秋田工業高専(長山下)基幹・環境整備(校舎地区受変電設備)工事New!!,電気工事,,2026-05-29,,,unknown,,,,https://www.akita-nct.ac.jp/wp-content/uploads/2026/05/0529-0612%E7%A7%8B%E7%94%B0%E5%B7%A5%E6%A5%AD%E9%AB%98%E5%B0%82%EF%BC%88%E9%95%B7%E5%B1%B1%E4%B8%8B%EF%BC%89%E5%9F%BA%E5%B9%B9%E3%83%BB%E7%92%B0%E5%A2%83%E6%95%B4%E5%82%99%EF%BC%88%E6%A0%A1%E8%88%8E%E5%9C%B0%E5%8C%BA%E5%8F%97%E5%A4%89%E9%9B%BB%E8%A8%AD%E5%82%99%EF%BC%89%E5%B7%A5%E4%BA%8B.pdf,KKJ-YWtpdGEvYWtpdGFfbmN0LzIwMjYvMjAyNjA1MjlfMDAxNTIK
6358,官公需API,秋田県,北海道・東北,秋田県鹿角市,地方公共団体,鹿角市交流センター大規模改造工事（第2 期電気設備工事）,電気工事,,2026-05-27,,,unknown,,,,https://www.city.kazuno.lg.jp/material/files/group/6/R8koukoku102.pdf,KKJ-YWtpdGEva2F6dW5vX2NpdHkvMjAyNi8yMDI2MDUyN18wMDc3NQo=
6598,官公需API,秋田県,北海道・東北,秋田県大潟村,地方公共団体,屋根防水等改修工事に伴う条件付き一般競争入札について,電気工事,,2026-05-12,,,available,,,,https://www.vill.ogata.akita.jp/uploads/public/announces_0000006272_00/%E5%85%AC%E5%91%8A%E6%96%87.pdf,KKJ-YWtpdGEvb2dhdGFfdmlsbGFnZS8yMDI2LzIwMjYwNTEyXzAwMTIwCg==
6912,官公需API,秋田県,北海道・東北,秋田県鹿角市,地方公共団体,八幡平中学校照明設備更新工事,電気工事,,2026-04-22,,,unknown,,,,https://www.city.kazuno.lg.jp/material/files/group/6/R8koukoku049.pdf,KKJ-YWtpdGEva2F6dW5vX2NpdHkvMjAyNi8yMDI2MDQyMl8wMDczMQo=
6913,官公需API,秋田県,北海道・東北,秋田県鹿角市,地方公共団体,十和田小学校照明設備更新工事,電気工事,,2026-04-22,,,unknown,,,,https://www.city.kazuno.lg.jp/material/files/group/6/R8koukoku048.pdf,KKJ-YWtpdGEva2F6dW5vX2NpdHkvMjAyNi8yMDI2MDQyMl8wMDczMAo=
7002,官公需API,秋田県,北海道・東北,秋田県鹿角市,地方公共団体,まちなかオフィス間仕切り改修工事（電気設備工事）,電気工事,,2026-04-15,,,unknown,,,,https://www.city.kazuno.lg.jp/material/files/group/6/R8koukoku038.pdf,KKJ-YWtpdGEva2F6dW5vX2NpdHkvMjAyNi8yMDI2MDQxNV8wMDcyNAo=
7071,官公需API,秋田県,北海道・東北,秋田県大潟村,地方公共団体,大潟村村民体育館改修工事 条件付き一般競争入札のお知らせ,電気工事,,2026-04-08,,,available,,,,https://www.vill.ogata.akita.jp/uploads/public/announces_0000005217_00/%E5%85%AC%E5%91%8A%E6%96%87(4.14).pdf,KKJ-YWtpdGEvb2dhdGFfdmlsbGFnZS8yMDI2LzIwMjYwNDA4XzAwMTE5Cg==
7072,官公需API,秋田県,北海道・東北,秋田県大潟村,地方公共団体,大潟村村民体育館改修工事 条件付き一般競争入札のお知らせ,電気工事,,2026-04-08,,,available,,,,https://www.vill.ogata.akita.jp/uploads/public/announces_0000005217_00/%E5%85%AC%E5%91%8A/1%E5%A4%A7%E6%BD%9F%E6%9D%91%E6%9D%A1%E4%BB%B6%E4%BB%98%E3%81%8D%E4%B8%80%E8%88%AC%E7%AB%B6%E4%BA%89%E5%85%A5%E6%9C%AD%E5%85%AC%E5%91%8A.pdf,KKJ-YWtpdGEvb2dhdGFfdmlsbGFnZS8yMDI2LzIwMjYwNDA4XzAwMTE4Cg==
7150,PPI,秋田県,北海道・東北,国土交通省東北地方整備局 ／ 秋田河川国道事務所,国の機関,秋田管内道路照明設備工事,電気工事,一般競争入札（同時提出型）,2026-01-26,2026-03-12,,unknown,,株式会社ＣＮＳ,"81,800,000（税抜き）",https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-2-2026/01/26
7159,PPI,秋田県,北海道・東北,国土交通省東北地方整備局 ／ 秋田河川国道事務所,国の機関,桂巣トンネル外照明設備工事,電気工事,一般競争入札（同時提出型）,2025-08-29,2025-10-22,,unknown,,,,https://www.i-ppi.jp/IPPI/SearchServices/Web/Index.htm,PPI-keika-11-2025/08/29
6183,官公需API,群馬県,関東,群馬県富岡市,地方公共団体,令和8年度 宮崎浄水場1系ろ過池No.1表洗・排水ポンプ更新工事,電気工事,,2026-06-05,,,available,,,,https://www.city.tomioka.lg.jp/www/contents/1779781812086/simple/26100059k.pdf,KKJ-Z3VubWEvdG9taW9rYV9jaXR5LzIwMjYvMjAyNjA2MDVfMDAwODUK
6298,官公需API,群馬県,関東,法務省,国の機関,前橋法務総合庁舎高圧電気設備機器改修工事,電気工事,一般競争入札,2026-05-29,,,unknown,,,,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,KKJ-c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDUvMjAyNjA1MjlfNzI1NzYK
6381,官公需API,群馬県,関東,検察庁前橋地方検察庁,国の機関,入札公告（前橋法務総合庁舎高圧電気設備機器改修工事入札）,電気工事,,2026-05-25,,,unknown,,,,https://www.kensatsu.go.jp/kakuchou/maebashi/page1000001_00088.pdf,KKJ-Z3VubWEva2Vuc2F0c3VfbWFlYmFzaGkvMjAyNi8yMDI2MDUyNV8wMDA2NAo=
6530,官公需API,群馬県,関東,群馬県玉村町,地方公共団体,「給食センター長寿命化改修工事（厨房機器等）」に係る一般競争入札について,電気工事,,2026-05-15,,,unknown,,,,https://www.town.tamamura.lg.jp/docs/2026050800016/file_contents/file_20265051502_2.pdf,KKJ-Z3VubWEvdGFtYW11cmFfdG93bi8yMDI2LzIwMjYwNTE1XzAwMDU3Cg==
7024,官公需API,群馬県,関東,群馬県富岡市,地方公共団体,令和8年度 史跡旧富岡製糸場乾燥場他機械設備工事,電気工事,,2026-04-13,,,available,,,,https://www.city.tomioka.lg.jp/www/contents/1775737660171/simple/26100015k.pdf,KKJ-Z3VubWEvdG9taW9rYV9jaXR5LzIwMjYvMjAyNjA0MTNfMDAwNjYK
6180,官公需API,茨城県,関東,茨城県ひたちなか市,地方公共団体,【入札期日延期】堀口小学校給食室棟増築電気設備工事 （PDF 267.6 KB）,電気工事,,2026-06-05,,,unknown,,,,https://www.city.hitachinaka.lg.jp//_res/projects/default_project/_page_/001/004/515/0812100021.pdf,KKJ-aWJhcmFraS9oaXRhY2hpbmFrYV9jaXR5LzIwMjYvMjAyNjA2MDVfMDEwMzYK
